FECHA,MERV,BVSP,GSPC,NDX,FTSE,GDAXI,FCHI,N225,HSI,SSEC,BSESN,ARSUSD,BRLUSD,GBPUSD,EURUSD,JPYUSD,HKDUSD,CNYUSD,USDARS_BLUE
21/09/2004,1089.099976,23106,1129.300049,1435.910034,4608.399902,3991.02002,3731.139893,11080.87012,13304.48047,1448.562012,5605.930176,0.332503,0.348676,1.7969,1.23375,0.009119,0.128209,0.120823,
22/09/2004,1085.810059,22749,1113.560059,1404.219971,4592.299805,3942.350098,3692.110107,11019.41016,13272.23047,1420.147949,5616.870117,0.332724,0.347101,1.7938,1.22585,0.009043,0.128232,0.120823,
23/09/2004,1101.109985,22944,1108.359985,1405.77002,4568.299805,3905.659912,3653.100098,,13280.42969,1464.779053,5539.47998,0.334281,0.347222,1.7969,1.22725,0.009032,0.128215,0.120823,
24/09/2004,1098.97998,22972,1110.109985,1399.050049,4578.100098,3910.300049,3673.51001,10895.16016,13066.83984,1435.562988,5527.75,0.333445,0.348432,1.8047,1.2262,0.009038,0.128222,0.120823,
25/09/2004,,,,,,,,,,,,0.333095,0.348432,,1.2273,0.009025,0.128215,0.120823,
26/09/2004,,,,,,,,,,,,0.333095,0.348432,,1.22805,0.009044,0.128231,0.120823,
27/09/2004,1112.969971,22834,1103.52002,1385.550049,4541.200195,3874.370117,3656.929932,10859.32031,13021.90039,1427.397949,5511.810059,0.333946,0.348189,1.8098,1.22915,0.008984,0.128211,0.120823,
28/09/2004,1132.359985,23231,1110.060059,1389.699951,4567.299805,3882.27002,3667.469971,10815.57031,12950.79981,1435.588989,5462.609863,0.334063,0.348919,1.8134,1.2317,0.008979,0.128223,0.120823,
29/09/2004,1147.119995,23208,1114.800049,1410.859985,4588.100098,3920.360107,3682.669922,10786.09961,,1420.009033,5527.560059,0.33484,0.350386,1.7997,1.2328,0.009017,0.12823,0.120823,
30/09/2004,1142.5,23245,1114.579956,1412.73999,4570.799805,3892.899902,3640.610107,10823.57031,13120.03027,1396.699951,5583.609863,0.335638,0.349773,1.8119,1.2437,0.00909,0.128254,0.120823,
01/10/2004,1160.119995,23777,1131.5,1452.939941,4659.700195,3994.959961,3730.159912,10985.16992,,,5675.540039,0.335722,0.35261,1.7992,1.2401,0.009054,0.12825,0.120823,
02/10/2004,,,,,,,,,,,,0.335722,0.35261,,1.2401,0.009049,0.12825,0.120823,
03/10/2004,,,,,,,,,,,,0.335722,0.35261,,1.23955,0.00903,0.12825,0.120823,
04/10/2004,1167.089966,24150,1135.170044,1459.01001,4681.799805,4033.280029,3767.060059,11279.62988,13359.25,,5766.299805,0.336531,0.353982,1.7847,1.22865,0.009014,0.128235,0.120823,
05/10/2004,1135.369995,24205,1134.47998,1461.76001,4707.100098,4048.709961,3770.23999,11281.83008,13331.09961,,5758.669922,0.336305,0.353607,1.7822,1.23195,0.009,0.128237,0.120823,
06/10/2004,1128,24027,1142.050049,1474.359985,4706.299805,4049.659912,3764.590088,11385.37988,13271.57031,,5713.75,0.336531,0.351989,1.7805,1.22795,0.008979,0.128229,0.120823,
07/10/2004,1140.26001,24104,1130.650024,1455.77002,4698.700195,4043.360107,3758.699951,11354.58984,13321.73047,,5773.660156,0.336361,0.350877,1.7824,1.2289,0.008997,0.128257,0.120823,
08/10/2004,1128.73999,23927,1122.140015,1430.959961,4698.899902,4015.540039,3737.870117,11349.34961,13241.45996,1422.928955,5776.850098,0.339023,0.353732,1.7946,1.2406,0.009135,0.128515,0.12082,
09/10/2004,,,,,,,,,,,,0.339023,0.353732,,1.2406,0.009135,0.128515,0.12082,
10/10/2004,,,,,,,,,,,,0.339023,0.353732,,1.2418,0.009135,0.128484,0.12082,
11/10/2004,,23954,1124.390015,1437.72998,4685.5,4017.820068,3727.639893,,13305.12988,1413.154053,5717.540039,0.336887,0.354736,1.7978,1.2381,0.009146,0.128411,0.120824,
12/10/2004,1138.060059,,1121.839966,1435,4647.899902,3957.600098,3689.850098,11201.80957,13251.58984,1384.438965,5676.72998,0.336984,0.354736,1.7913,1.2327,0.009113,0.128344,0.120824,
13/10/2004,1165.660034,23289,1113.650024,1434.459961,4634.799805,3976.030029,3694.320068,11195.99023,13171.58008,1386.720947,,0.336531,0.352237,1.7937,1.23455,0.009108,0.128335,0.120824,
14/10/2004,1192.650024,22959,1103.290039,1425.209961,4629.399902,3940.459961,3664.949951,11034.29004,13035.37988,1332.937988,5713.100098,0.335965,0.348189,1.797,1.2391,0.009124,0.128349,0.120826,
15/10/2004,1228.849976,23368,1108.199951,1430.97998,4622.700195,3922.110107,3670.76001,10982.9502,13059.42969,1330.517944,5686.72998,0.336094,0.350263,1.8043,1.2475,0.009156,0.128407,0.120824,
16/10/2004,,,,,,,,,,,,0.336094,0.350263,,1.24805,0.009152,0.128405,0.120824,
17/10/2004,,,,,,,,,,,,0.337888,0.350263,,1.24725,0.009148,0.128461,0.120824,
18/10/2004,1243.949951,23411,1114.02002,1457.310059,4626.600098,3915.169922,3659.810059,10965.62012,13034.74023,1335.394043,5679.830078,0.338067,0.349896,1.7985,1.25,0.009152,0.128373,0.120824,
19/10/2004,1215.420044,22893,1103.22998,1443.800049,4655.200195,3964.129883,3700.560059,11064.86035,13154.54981,1337.618042,5738.109863,0.337553,0.347464,1.8044,1.25215,0.009221,0.128366,0.120824,
20/10/2004,1215.23999,22873,1103.660034,1452.26001,4616.399902,3912.399902,3665.679932,10882.17969,12999.12988,1330.583984,5673.02002,0.337553,0.348311,1.8163,1.25815,0.009241,0.128421,0.120824,
21/10/2004,1234.560059,23059,1106.48999,1474.790039,4617.399902,3934.060059,3687.530029,10789.23047,13015.2002,1310.545044,5641.060059,0.337939,0.350017,1.8275,1.26175,0.009307,0.128402,0.120824,
22/10/2004,1204.459961,22735,1095.73999,1438.25,4615.399902,3935.139893,3687.169922,10857.12988,,1329.35498,,0.337953,0.348432,1.8264,1.26735,0.009325,0.128434,0.120824,
23/10/2004,,,,,,,,,,,,0.337953,0.348432,,1.2688,0.009324,0.128429,0.120824,
24/10/2004,,,,,,,,,,,,0.337953,0.348432,,1.2686,0.009322,0.128426,0.120824,
25/10/2004,1209.469971,22603,1094.800049,1432.569946,4564.600098,3854.409912,3609.060059,10659.15039,12818.09961,1311.151001,5581.490234,0.336984,0.346861,1.8421,1.2802,0.009367,0.128576,0.120824,
26/10/2004,1225.349976,22849,1111.089966,1442.140015,4583.399902,3862.26001,3619.47998,10672.45996,12852.34961,1324.782959,5651.089844,0.336135,0.349162,1.834,1.27645,0.009374,0.128517,0.120824,
27/10/2004,1286.079956,23171,1125.400024,1480.030029,4630.100098,3929.030029,3678.389893,10691.9502,12838.70996,1342.79895,5662.870117,0.336135,0.349528,1.8276,1.27045,0.009394,0.128576,0.120824,
28/10/2004,1280.77002,22929,1127.439941,1487.119995,4642.799805,3959.590088,3721.820068,10853.12012,13113.15039,1341.737061,5715.620117,0.336135,0.348919,1.8298,1.27385,0.00941,0.128564,0.120824,
29/10/2004,1287.140015,23052,1130.199951,1486.719971,4624.200195,3960.25,3706.820068,10771.41992,13054.66016,1320.536011,5672.27002,0.335684,0.349896,1.8379,1.2797,0.00945,0.128476,0.120824,
30/10/2004,,,,,,,,,,,,0.335684,0.349896,,1.27925,0.009454,0.128505,0.120824,
31/10/2004,,,,,,,,,,,,0.335684,0.349896,,1.2809,0.009452,0.128498,0.120824,
01/11/2004,1314.5,23273,1130.51001,1488.790039,4673.799805,4012.639893,3734.070068,10734.70996,13094.25,1305.291016,5704.100098,0.336757,0.350434,1.8339,1.27545,0.009393,0.128536,0.120824,
02/11/2004,1299.920044,,1130.560059,1494.829956,4693.200195,4037.570068,3765.840088,10887.80957,13308.74023,1301.527954,5754.759766,0.338124,0.350508,1.8397,1.2729,0.00942,0.128499,0.120824,
03/11/2004,1289.420044,23660,1143.199951,1503.890015,4718.5,4039.040039,3769.929932,,13397.66992,1326.749023,5842.540039,0.337896,0.353607,1.8483,1.2822,0.009412,0.12851,0.120824,
04/11/2004,1302.900024,23880,1161.670044,1516.199951,4728.299805,4041.379883,3762.449951,10946.26953,13369.08984,1304.776001,5832.879883,0.337667,0.354862,1.8441,1.28715,0.009432,0.128592,0.120824,
05/11/2004,1325.170044,23542,1166.170044,1525.23999,4739.799805,4063.580078,3780.98999,11061.76953,13494.9502,1305.128052,5891.359863,0.337895,0.354736,1.8558,1.2966,0.009474,0.12863,0.120824,
06/11/2004,,,,,,,,,,,,0.337895,0.354736,,1.29375,0.009476,0.12863,0.120824,
07/11/2004,,,,,,,,,,,,0.337895,0.354736,,1.29715,0.009488,0.128679,0.120824,
08/11/2004,1296.959961,23212,1164.890015,1527.130005,4716.600098,4068.969971,3776.98999,10983.83008,13561.49023,1304.229004,5930.470215,0.336417,0.35261,1.8558,1.2918,0.009474,0.128634,0.120824,
09/11/2004,1286.189941,23216,1164.079956,1527,4717.700195,4065.330078,3769.939941,10964.87012,13516.66992,1307.428955,5929.600098,0.336135,0.353857,1.857,1.2898,0.009461,0.128615,0.120824,
10/11/2004,1297.22998,23455,1162.910034,1517.060059,4734.5,4089.129883,3784.909912,10994.95996,13672.37012,1354.385986,5973.75,0.336757,0.353857,1.8458,1.2895,0.009331,0.128508,0.120824,
11/11/2004,1284.26001,23521,1173.47998,1541.699951,4776.899902,4130.810059,3833.790039,10846.91992,13624.50977,1347.069946,5954.310059,0.336757,0.354862,1.842,1.2905,0.00938,0.128564,0.120824,
12/11/2004,1257.599976,24035,1184.170044,1558.410034,4793.899902,4143.350098,3835.110107,11019.98047,13784.45996,1352.217041,5964.009766,0.336814,0.358423,1.8567,1.29785,0.009477,0.128683,0.120824,
13/11/2004,,,,,,,,,,,,0.33817,0.358423,,1.2979,0.009463,0.128661,0.120824,
14/11/2004,,,,,,,,,,,,0.33817,0.358423,,1.29865,0.009473,0.128703,0.120824,
15/11/2004,1247.810059,,1183.810059,1560.959961,4803.100098,4134.339844,3820.969971,11227.57031,13932.21973,1370.046021,,0.336741,0.358423,1.8466,1.2945,0.009496,0.128627,0.120824,
16/11/2004,1257.75,23772,1175.430054,1548.530029,4770.399902,4117.220215,3794.27002,11161.75,13746.08008,1370.389038,5996.700195,0.337456,0.359066,1.8528,1.29575,0.009489,0.128621,0.120824,
17/11/2004,1262.140015,24170,1181.939941,1571.119995,4795.899902,4183.410156,3844.139893,11131.29004,13824.98047,1356.137939,6016.580078,0.340309,0.362187,1.8602,1.30335,0.009618,0.12863,0.120824,
18/11/2004,1263.630005,24143,1183.550049,1580.810059,4805.299805,4178.680176,3830.389893,11082.41992,13799.82031,1367.828003,6025.470215,0.340367,0.360101,1.85,1.29625,0.009595,0.128607,0.120824,
19/11/2004,1254.449951,24034,1170.339966,1552.109985,4760.799805,4134.890137,3798.780029,11082.83984,13787.67969,1379.959961,5961.709961,0.340062,0.359066,1.8573,1.30265,0.009701,0.128666,0.120824,
20/11/2004,,,,,,,,,,,,0.340062,0.359066,,1.30465,0.009693,0.128682,0.120824,
21/11/2004,,,,,,,,,,,,0.340496,0.359066,,1.304,0.0097,0.128636,0.120824,
22/11/2004,1193.369995,24445,1177.23999,1568.280029,4733.100098,4123.97998,3774.25,10849.38965,13800.59961,1383.02002,5963.799805,0.338353,0.36324,1.8599,1.3044,0.009689,0.128652,0.120824,
23/11/2004,1204.140015,24340,1176.939941,1562.599976,4742.399902,4113.370117,3780.090088,,14023.29004,1371.244019,6009.859863,0.340253,0.364564,1.8676,1.3079,0.009673,0.128627,0.120824,
24/11/2004,1182.170044,24368,1181.76001,1582.550049,4719.399902,4125.299805,3760.699951,10872.33008,13997.01953,1359.125,6035.950195,0.339731,0.363108,1.88,1.3177,0.009726,0.128651,0.120824,
25/11/2004,1187.319946,24867,,,4753.399902,4160.350098,3797.590088,10900.33984,13926.61035,1358.333008,6035.029785,0.339731,0.364432,1.8891,1.3248,0.009751,0.12868,0.120824,
26/11/2004,1183.160034,24998,1182.650024,1578.26001,4741.600098,4154.27002,3782.199951,10833.75,13895.03027,1356.727051,,0.340136,0.365364,1.8944,1.3294,0.009749,0.128641,0.120824,
27/11/2004,,,,,,,,,,,,0.340726,0.365364,,1.33055,0.009722,0.128642,0.120824,
28/11/2004,,,,,,,,,,,,0.340726,0.365364,,1.3279,0.00974,0.128671,0.120824,
29/11/2004,1167.459961,24855,1178.569946,1580.439941,4749.799805,4146.97998,3780.610107,10977.88965,14066.91016,1337.43396,6157.77002,0.339271,0.364034,1.8931,1.3272,0.009723,0.128613,0.120824,
30/11/2004,1213.089966,25128,1173.819946,1571.5,4703.200195,4126,3753.75,10899.25,14060.04981,1340.770996,6234.290039,0.339731,0.367783,1.9108,1.3295,0.009719,0.128613,0.120824,
01/12/2004,1220.949951,25235,1191.369995,1607.150024,4735.700195,4186.029785,3796.709961,10784.25,14162.79981,1334.94397,6227.830078,0.340136,0.368868,1.9327,1.33225,0.009741,0.128654,0.120824,
02/12/2004,1193.589966,25200,1190.329956,1613.150024,4751.200195,4216.399902,3811.449951,10973.07031,14261.79004,1333.089966,6328.430176,0.337724,0.365899,1.9246,1.327,0.009689,0.128621,0.120824,
03/12/2004,1218.75,25468,1191.170044,1614.400024,4747.899902,4208.870117,3783.51001,11074.88965,14211.83984,1337.197021,6322.759766,0.336023,0.36914,1.9435,1.34565,0.009797,0.128649,0.120824,
04/12/2004,,,,,,,,,,,,0.336023,0.36914,,1.3463,0.009798,0.128649,0.120824,
05/12/2004,,,,,,,,,,,,0.336023,0.36914,,1.3448,0.009802,0.128684,0.120824,
06/12/2004,1223.540039,25633,1190.25,1619.589966,4722.799805,4193.910156,3767.389893,10981.95996,14256.86035,1339.644043,6322.5,0.334392,0.367776,1.9388,1.33995,0.009688,0.12869,0.120824,
07/12/2004,1204.619995,24989,1177.069946,1589.329956,4728.700195,4212.620117,3787.449951,10873.62988,14235.78027,1323.751953,6316.279785,0.335852,0.363901,1.9455,1.34295,0.009721,0.128682,0.120824,
08/12/2004,,24968,1182.810059,1601.910034,4703.899902,4201.350098,3775.040039,10941.37012,14022.32031,1326.437988,6261.52002,0.335965,0.362713,1.9335,1.3331,0.009607,0.128697,0.120824,
09/12/2004,1219,24526,1189.23999,1609.790039,4688.399902,4150.410156,3747.459961,10776.62988,14008.82031,1338.810059,6304.27002,0.335965,0.359712,1.9273,1.33175,0.009565,0.128607,0.120824,
10/12/2004,1234.300049,24933,1188,1605.160034,4694,4174.549805,3768.419922,10756.79981,13901.80957,1317.717041,6233.540039,0.335515,0.36036,1.9152,1.3227,0.009508,0.128628,0.120824,
11/12/2004,,,,,,,,,,,,0.335515,0.36036,,1.32155,0.009537,0.128627,0.120824,
12/12/2004,,,,,,,,,,,,0.335515,0.36036,,1.32115,0.009493,0.128612,0.120824,
13/12/2004,1233.319946,25225,1198.680054,1621.160034,4736.799805,4219.240234,3805.939941,10789.25,13886.16016,1309.694946,6268.720215,0.335852,0.361664,1.9254,1.33075,0.009535,0.128602,0.120824,
14/12/2004,1237.48999,25563,1203.380005,1627.459961,4722.799805,4231.299805,3814.389893,10915.58008,14043.51953,1307.552979,6325.529785,0.335627,0.361599,1.9284,1.33035,0.009476,0.128638,0.120824,
15/12/2004,1253.469971,25576,1205.719971,1623.630005,4728.200195,4213.689941,3802.98999,10956.45996,14078.54004,1313.045044,6402.290039,0.336135,0.365564,1.9419,1.34055,0.009591,0.128606,0.120824,
16/12/2004,1246.680054,25831,1203.209961,1607.619995,4735.200195,4233.709961,3810.669922,10924.37012,14024.62988,1305.017944,6420.379883,0.334672,0.364831,1.9312,1.32455,0.009546,0.128613,0.120824,
17/12/2004,1255.839966,25659,1194.199951,1596.609985,4696.799805,4182.27002,3744.919922,11078.32031,13992.44043,1290.48999,6346.47998,0.335852,0.368732,1.942,1.32875,0.009591,0.128489,0.120824,
18/12/2004,,,,,,,,,,,,0.335852,0.368732,,1.33125,0.0096,0.128489,0.120824,
19/12/2004,,,,,,,,,,,,0.335852,0.368732,,1.3332,0.009621,0.128552,0.120824,
20/12/2004,1305.869995,25537,1194.650024,1591.969971,4731.100098,4211.549805,3764.040039,11103.41992,14214.04004,1275.458984,6403,0.336984,0.373511,1.946,1.33885,0.009605,0.128524,0.120824,
21/12/2004,1325.290039,25890,1205.449951,1609.26001,4733,4214.390137,3770.030029,11125.91992,14180.79004,1275.170044,6451.299805,0.337326,0.370405,1.9284,1.3373,0.009584,0.128517,0.120824,
22/12/2004,1322.369995,25723,1209.569946,1613.569946,4777.399902,4241.279785,3806.149902,11209.44043,14151.08008,1307.569946,6413.660156,0.337667,0.369617,1.9139,1.33885,0.009595,0.128502,0.120824,
23/12/2004,1356.599976,25878,1210.130005,1613.77002,4787.700195,4251.620117,3819.679932,,14235.29981,1282.718994,6441.850098,0.338525,0.370288,1.924,1.3511,0.009655,0.128493,0.120824,
24/12/2004,1366.689941,,,,4798.100098,,3822.76001,11365.48047,14194.90039,1285.036011,6498.060059,0.338467,0.370233,1.9242,1.3532,0.009645,0.12849,0.120824,
25/12/2004,,,,,,,,,,,,0.338467,0.370233,,1.35355,0.009646,0.128489,0.120824,
26/12/2004,,,,,,,,,,,,0.338467,0.370233,,1.35355,0.009646,0.128489,0.120824,
27/12/2004,1376.25,25937,1204.920044,1607.589966,,4235.359863,3817.689941,11362.34961,,1280.271973,6513.029785,0.337895,0.372162,1.9366,1.36155,0.009705,0.128506,0.120824,
28/12/2004,1366.72998,26117,1213.540039,1624.189941,,4261.790039,3824.830078,11424.12988,14196.9502,1278.942993,6563.47998,0.337041,0.371113,1.9277,1.36075,0.009704,0.128646,0.120824,
29/12/2004,1389.530029,26161,1213.449951,1624.949951,4819.799805,4247.75,3827.159912,11381.55957,14266.37988,1274.312988,6567.939941,0.335627,0.374672,1.9175,1.36005,0.009625,0.128567,0.120824,
30/12/2004,1384.609985,26196,1213.550049,1623.76001,4820.100098,4256.080078,3827.949951,11488.75977,14163.54981,1273.708984,6522.540039,0.336305,0.376082,1.9265,1.3642,0.009702,0.128609,0.120824,
31/12/2004,1375.369995,,1211.920044,1621.119995,4814.299805,,3821.159912,,14230.13965,1266.495972,6602.689941,0.336142,0.376082,1.9186,1.35665,0.009764,0.128654,0.120824,
01/01/2005,,,,,,,,,,,,0.336142,0.376082,,1.35645,0.009748,0.128657,0.120824,
02/01/2005,,,,,,,,,,,,0.336142,0.376082,,1.3543,0.009735,0.128629,0.120824,
03/01/2005,1369.5,25722,1202.079956,1603.51001,,4291.529785,3855.679932,,14237.41992,,6679.200195,0.336757,0.374042,1.9043,1.34695,0.009737,0.128579,0.120824,
04/01/2005,1337.459961,24848,1188.050049,1571.829956,4847,4290.5,3863.300049,11517.75,14045.90039,1242.774048,6651.009766,0.337383,0.367783,1.8822,1.3269,0.009555,0.128448,0.120824,
05/01/2005,1305.560059,24692,1183.73999,1563.76001,4806,4258.240234,3829.360107,11437.51953,13764.36035,1251.937012,6458.839844,0.336079,0.368419,1.883,1.3259,0.009607,0.128398,0.120824,
06/01/2005,1316.630005,24367,1187.890015,1557.52002,4824.299805,4300.939941,3856.47998,11492.25977,13712.04004,1239.430054,6367.390137,0.337269,0.366703,1.875,1.3175,0.009519,0.128293,0.120824,
07/01/2005,1309.449951,24747,1186.189941,1564.810059,4854.100098,4316.399902,3877.959961,11433.24023,13574.86035,1244.745972,6420.459961,0.337611,0.368732,1.8699,1.30475,0.009539,0.128343,0.120824,
08/01/2005,,,,,,,,,,,,0.337611,0.368732,,1.30585,0.00954,0.128343,0.120824,
09/01/2005,,,,,,,,,,,,0.337611,0.368732,,1.3055,0.009539,0.12837,0.120824,
10/01/2005,1334.579956,24292,1190.25,1564.920044,4840.700195,4307.370117,3877.820068,,13531.38965,1252.401001,6308.540039,0.336984,0.369802,1.8761,1.30855,0.009596,0.128281,0.120824,
11/01/2005,1350.920044,24370,1182.98999,1553.400024,4818.700195,4258.009766,3848.98999,11539.99023,13509.25,1257.462036,6222.870117,0.337838,0.367445,1.8784,1.31135,0.009674,0.128271,0.120824,
12/01/2005,1344.109985,24510,1187.699951,1565.780029,4783.600098,4208.819824,3816.139893,11453.38965,13565.30957,1256.922974,6102.740234,0.338467,0.370371,1.8914,1.3264,0.009767,0.128302,0.120824,
13/01/2005,1347.290039,24806,1177.449951,1545.180054,4800.299805,4212.140137,3834.110107,11358.21973,13573.28027,1256.313965,6221.060059,0.340079,0.370507,1.8824,1.32215,0.009764,0.12835,0.120824,
14/01/2005,1344.699951,24924,1184.52002,1561.109985,4820.799805,4232.359863,3854.600098,11438.38965,13494.78027,1245.619995,6173.819824,0.3406,0.370165,1.8706,1.3103,0.009801,0.128281,0.120824,
15/01/2005,,,,,,,,,,,,0.3406,0.370165,,1.31015,0.009799,0.128284,0.120824,
16/01/2005,,,,,,,,,,,,0.3406,0.370165,,1.31015,0.009804,0.128273,0.120824,
17/01/2005,1348.689941,24515,,,4846.700195,4245.509766,3881.439941,11487.09961,13621.65039,1216.651978,6194.069824,0.340542,0.370507,1.8599,1.3068,0.00979,0.128232,0.120824,
18/01/2005,1345.469971,24089,1195.97998,1573.48999,4823.899902,4250.709961,3875.02002,11423.25977,13604.21973,1225.453979,6192.350098,0.340426,0.367918,1.867,1.3022,0.009777,0.128221,0.120824,
19/01/2005,1336.959961,24271,1184.630005,1545.650024,4818.299805,4245.549805,3869.01001,11405.33984,13678.62988,1218.108032,6173.319824,0.337326,0.367782,1.871,1.30065,0.009727,0.128224,0.120824,
20/01/2005,1319.189941,23610,1175.410034,1514.560059,4800.799805,4220.430176,3842.439941,11284.76953,13543.58984,1204.394043,6183.240234,0.339675,0.367999,1.8716,1.2972,0.009679,0.128226,0.120824,
21/01/2005,1325.73999,23818,1167.869995,1503.640015,4803.299805,4213.700195,3854.189941,11238.37012,13481.01953,1234.475952,,0.340136,0.372163,1.8786,1.30475,0.009734,0.128225,0.120824,
22/01/2005,,,,,,,,,,,,0.340136,0.372163,,1.29965,0.00974,0.128228,0.120824,
23/01/2005,,,,,,,,,,,,0.342313,0.372163,,1.30465,0.009728,0.128226,0.120824,
24/01/2005,1311.920044,24198,1163.75,1480.660034,4812.5,4201.890137,3848.709961,11289.49023,13386.99023,1255.776978,6106.430176,0.341181,0.373065,1.8807,1.306,0.009746,0.128221,0.120824,
25/01/2005,1309.670044,,1168.410034,1490.569946,4843.200195,4233.950195,3882.040039,11276.91016,13584.05957,1254.234009,6162.97998,0.342759,0.372996,1.8641,1.2971,0.009605,0.12821,0.120824,
26/01/2005,1355.319946,24530,1174.069946,1509.01001,4847.100098,4214.120117,3879.820068,11376.57031,13623.67969,1241.958008,,0.34229,0.375355,1.8834,1.30735,0.009705,0.12821,0.120824,
27/01/2005,1378.430054,24030,1174.550049,1507.550049,4853.399902,4216.410156,3891.399902,11341.30957,13628.91016,1225.890991,6239.430176,0.337903,0.374532,1.8881,1.3035,0.009699,0.128213,0.120824,
28/01/2005,1381.920044,23968,1171.359985,1499.459961,4832.799805,4201.810059,3870.350098,11320.58008,13650.05957,1213.672974,6419.089844,0.341589,0.377787,1.8881,1.30465,0.009673,0.128217,0.120824,
29/01/2005,,,,,,,,,,,,0.341589,0.377787,,1.3043,0.009682,0.128227,0.120824,
30/01/2005,,,,,,,,,,,,0.342401,0.377787,,1.3034,0.009663,0.128223,0.120824,
31/01/2005,1373.790039,24351,1181.27002,1519.630005,4852.299805,4254.850098,3913.689941,11387.58984,13721.69043,1191.822998,6555.939941,0.342172,0.377787,1.8834,1.30335,0.009649,0.128205,0.120824,
01/02/2005,1373.410034,24149,1189.410034,1523.660034,4906.200195,4279.970215,3939.179932,11384.40039,13578.25977,1188.93103,6552.470215,0.342407,0.383582,1.8837,1.30445,0.009646,0.128185,0.120824,
02/02/2005,1371.02002,24605,1193.189941,1525.099976,4916.200195,4296.310059,3951.719971,11407.13965,13555.79981,1252.5,6530.060059,0.341589,0.383657,1.8853,1.30355,0.009641,0.128201,0.120824,
03/02/2005,1399.22998,24874,1189.890015,1508.23999,4908.299805,4281.640137,3928.939941,11389.34961,13515.33008,1242.307007,6619.970215,0.342173,0.383539,1.8822,1.29755,0.009574,0.128196,0.120824,
04/02/2005,1428.540039,25732,1203.030029,1534.48999,4941.5,4339.279785,3958.01001,11360.40039,13585.16992,1269.004028,6618.22998,0.342407,0.382702,1.8756,1.2855,0.009613,0.128223,0.120824,
05/02/2005,,,,,,,,,,,,0.342042,0.382702,,1.2855,0.009613,0.128221,0.120824,
06/02/2005,,,,,,,,,,,,0.342042,0.382702,,1.28595,0.009583,0.128229,0.120824,
07/02/2005,1434.030029,,1201.719971,1529.050049,4979.799805,4366.350098,3981.899902,11499.86035,13795,,6535.169922,0.34229,0.384099,1.8571,1.2765,0.009536,0.128191,0.120824,
08/02/2005,1480.109985,,1202.300049,1532.689941,4995.5,4371.390137,3980.77002,11490.42969,13845.62988,,6544.77002,0.342759,0.379875,1.8548,1.27675,0.009453,0.128209,0.120824,
09/02/2005,1484.599976,26314,1191.98999,1506.810059,4990.399902,4353.149902,3969.620117,11473.34961,,,6593.529785,0.343584,0.384173,1.859,1.28055,0.009463,0.128196,0.120824,
10/02/2005,1487.390015,26416,1197.01001,1506.829956,5000,4342.009766,3970.370117,11553.55957,,,6577.830078,0.343643,0.381825,1.869,1.2871,0.009449,0.128224,0.120824,
11/02/2005,1496.910034,26671,1205.300049,1530.51001,5044.200195,4387.799805,4016.75,,,,6633.759766,0.343526,0.384173,1.8673,1.2869,0.009455,0.128201,0.120824,
12/02/2005,,,,,,,,,,,,0.34401,0.384173,,1.28545,0.009458,0.128209,0.120824,
13/02/2005,,,,,,,,,,,,0.34401,0.384173,,1.28625,0.00947,0.128195,0.120824,
14/02/2005,1517.930054,26532,1206.140015,1538.209961,5041.799805,4386.399902,4012.110107,11632.2002,14017.23047,,6679.330078,0.343938,0.384173,1.8881,1.296,0.009509,0.128213,0.120824,
15/02/2005,1493.959961,26610,1210.119995,1547.300049,5058.899902,4402.029785,4030.449951,11646.49023,13995.83008,,6670.060059,0.344354,0.386324,1.8969,1.30195,0.009576,0.128208,0.120824,
16/02/2005,1508.839966,26384,1210.339966,1542.410034,5053.200195,4368.77002,4009.02002,11601.67969,14015.49023,1278.880005,6607.779785,0.345364,0.386698,1.8851,1.30265,0.009485,0.128219,0.120824,
17/02/2005,1531.859985,27091,1200.75,1519.290039,5057.399902,4369.680176,4005.5,11582.71973,13967.82031,1276.134033,6589.290039,0.344828,0.389864,1.8948,1.30785,0.009474,0.128214,0.120824,
18/02/2005,1557.77002,26756,1201.589966,1515.400024,5057.200195,4359.470215,4029.02002,11660.12012,14087.87012,1258.968994,6584.319824,0.342877,0.388124,1.8946,1.3069,0.009466,0.128216,0.120824,
19/02/2005,,,,,,,,,,,,0.342877,0.388124,,1.30715,0.009466,0.128215,0.120824,
20/02/2005,,,,,,,,,,,,0.342877,0.388124,,1.30575,0.009463,0.128221,0.120824,
21/02/2005,1534.01001,26853,,,5060.799805,4353.339844,4022.620117,11651.01953,14111.65039,1284.47998,6534.680176,0.343525,0.388124,1.8964,1.3065,0.009472,0.128209,0.120824,
22/02/2005,1556.030029,26740,1184.160034,1494.069946,5032.899902,4323.209961,4002.330078,11597.70996,14090.51953,1309.276978,6589.410156,0.34323,0.384734,1.9108,1.3257,0.00961,0.128208,0.120824,
23/02/2005,1520.900024,27198,1190.800049,1497.089966,4988.5,4310.660156,3977.189941,11500.17969,13957.94043,1309.474976,6582.5,0.342056,0.385653,1.9089,1.3212,0.009533,0.128208,0.120824,
24/02/2005,1529.640015,28436,1200.199951,1517.709961,4972.100098,4304.290039,3977.669922,11531.15039,14060.91016,1309.948975,6574.209961,0.341122,0.382336,1.9102,1.32055,0.009487,0.128206,0.120824,
